project_id, project, ticket_id, created, updated, completed, title, totalcomments, status, author, owner, milestone
"363", "audited", "77", "2011-12-01 01:02:04", "2011-12-01 01:02:04", "open", "audited_changes column does not work on  Mysql but works on M$Sql", "0", "open", "neuralnw", "no owner", "no milestone"
"363", "audited", "75", "2011-11-02 15:41:58", "2011-11-02 15:41:58", "open", "Can't generate audits table in Oracle", "0", "open", "gregjs", "no owner", "no milestone"
"363", "audited", "72", "2011-10-12 21:33:00", "2012-08-28 14:36:26", "open", "Does not support HABTM relationships", "8", "open", "ayb", "no owner", "no milestone"
"363", "audited", "67", "2011-08-29 11:09:07", "2012-04-21 08:02:40", "open", "Mass assignment error", "3", "open", "dels", "no owner", "no milestone"
"363", "audited", "65", "2011-07-04 13:07:33", "2013-05-13 16:45:09", "open", "Audit.as_user should cope with exceptions in the block?", "1", "open", "paulcc", "no owner", "no milestone"
"363", "audited", "64", "2011-06-20 19:13:49", "2011-07-26 13:22:37", "open", "AddAssociationToAudits problem when upgrading the gem", "5", "open", "tispratik", "no owner", "no milestone"
"363", "audited", "60", "2011-05-22 20:00:29", "2011-08-04 23:26:07", "open", "1.1 stable", "1", "open", "johndouthat", "no owner", "no milestone"
"363", "audited", "59", "2011-05-17 07:49:26", "2012-02-09 12:11:37", "open", "Can you check whether methods exist before creating them?", "3", "open", "pupeno", "no owner", "no milestone"
"363", "audited", "58", "2011-05-03 14:09:20", "2011-05-03 14:09:20", "open", "fixing case when the variable "controller" is not defined", "0", "open", "punitrathore", "no owner", "no milestone"
"363", "audited", "57", "2011-05-03 01:02:33", "2011-05-03 05:59:45", "open", "Audit.changes and Model.revision[#] inconsistent", "0", "open", "cloeper", "no owner", "no milestone"
"363", "audited", "55", "2011-04-20 14:58:26", "2012-01-25 02:05:44", "open", "Weird bug with db:migrate", "2", "open", "elfassy", "no owner", "no milestone"
"363", "audited", "54", "2011-04-13 20:57:46", "2011-04-13 20:57:46", "open", "Any way to append onto the end of audit_changes?", "0", "open", "KevinInTx", "no owner", "no milestone"
"363", "audited", "53", "2011-04-01 17:36:26", "2011-04-01 18:41:57", "open", "cannot audit when an association is lost", "0", "open", "michaelkirk", "no owner", "no milestone"
"363", "audited", "52", "2011-03-28 12:17:26", "2012-03-05 03:12:47", "open", "Tag and group feature", "2", "open", "medihack", "no owner", "no milestone"
"363", "audited", "50", "2011-02-27 13:04:47", "2011-02-27 13:15:18", "open", "auditable_type is set to 'Application' instead of model_class.constantize", "0", "open", "2-718", "no owner", "no milestone"
"363", "audited", "49", "2011-02-25 11:00:56", "2012-06-15 21:01:02", "open", "Audit.order not working as expected", "4", "open", "bbozo", "no owner", "no milestone"
"363", "audited", "47", "2011-02-09 20:46:52", "2011-12-08 14:04:04", "open", "JRuby 1.6.0.RC1 Rails 3.0.3 Glassfish Deployment", "3", "open", "kilaru", "no owner", "no milestone"
"363", "audited", "37", "2010-12-13 22:23:42", "2011-02-05 23:49:09", "open", ""version" accessor in audited models clobbers "version" column (if present)", "4", "open", "yzhanginwa", "no owner", "no milestone"
"363", "audited", "24", "2010-06-15 15:07:31", "2010-06-15 15:08:34", "open", "Schema changes issue when using object.revisions", "0", "open", "sb25", "no owner", "no milestone"
"363", "audited", "21", "2010-03-23 15:18:45", "2012-09-10 12:56:03", "open", "Stack level too deep in User model with authlogic", "12", "open", "noctivityinc", "no owner", "no milestone"
"363", "audited", "20", "2010-01-16 14:25:55", "2011-08-17 20:18:46", "open", "NoMethodError (undefined method `controller_name' for nil:NilClass):  again", "3", "open", "ohadlevy", "no owner", "no milestone"
"363", "audited", "18", "2009-11-25 18:24:24", "2012-12-27 21:48:29", "open", "Globally disable auditing", "4", "open", "enriquez", "no owner", "no milestone"
"363", "audited", "14", "2009-09-28 22:45:06", "2011-02-05 16:47:35", "open", "Does not record user_id with Clearance", "6", "open", "readr", "no owner", "no milestone"
"363", "audited", "2", "2009-05-14 17:45:59", "2011-02-05 17:24:25", "open", "It's not possible to get at version 0 (i.e. before any changes) of an object.", "3", "open", "airblade", "no owner", "no milestone"
"364", "acts_as_geocodable", "25", "2012-10-28 19:03:08", "2012-10-28 19:03:08", "open", "Yandex API Geocoder problem", "0", "open", "silenzushka", "no owner", "no milestone"
"364", "acts_as_geocodable", "24", "2012-09-04 08:23:44", "2012-09-04 08:40:37", "open", "[Rails 2.3.x] undefined method locate", "0", "open", "omsoft", "no owner", "no milestone"
"364", "acts_as_geocodable", "22", "2012-04-23 20:32:36", "2012-04-23 20:32:36", "open", "Fix for Rails 3.2.3 active_record.whitelist_attributes = true default config", "0", "open", "osaris", "no owner", "no milestone"
"364", "acts_as_geocodable", "18", "2011-12-20 08:34:30", "2012-01-04 10:56:55", "open", "Rails 3.2.rc1 ActiveRecord ConnectionNotEstablished", "3", "open", "kaluznyo", "no owner", "no milestone"
"364", "acts_as_geocodable", "15", "2011-06-13 20:46:23", "2011-11-09 19:51:00", "open", "Downcasing (with support for unicode characters) all queries", "1", "open", "theill", "no owner", "no milestone"
"364", "acts_as_geocodable", "14", "2011-05-11 16:26:31", "2011-05-11 16:26:31", "open", "ActiveModel compliance and usage?", "0", "open", "dpickett", "no owner", "no milestone"
"364", "acts_as_geocodable", "13", "2011-05-09 19:23:40", "2011-08-04 02:09:07", "open", "Timezone Information", "1", "open", "niedfelj", "no owner", "no milestone"
"364", "acts_as_geocodable", "10", "2010-12-30 21:11:26", "2010-12-30 21:11:26", "open", "Using distance calculations for relations?", "0", "open", "swrobel", "no owner", "no milestone"
"364", "acts_as_geocodable", "8", "2010-11-06 06:31:28", "2010-11-06 06:31:28", "open", "normalize_address does not normalize region or country", "0", "open", "jarinudom", "no owner", "no milestone"
"364", "acts_as_geocodable", "5", "2010-04-06 15:51:35", "2010-04-06 15:51:36", "open", "Add option to disable geocoding", "0", "open", "bkeepers", "no owner", "no milestone"
"364", "acts_as_geocodable", "3", "2010-02-14 22:10:37", "2010-02-14 22:10:37", "open", "Avoid trying to geocode unless address fields have changed", "0", "open", "collectiveidea", "no owner", "no milestone"
